user_id,exercise1,exercise2,exercise3,date,time,user_mbti
a1424,러닝,골프/스크린골프,인라인스케이트,"월, 화, 수, 일","이른 오전, 오전",ISTP
a1425,스노보드,스키,서핑,"월, 화, 수, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1426,수영,유도,크로스핏,"월, 수, 목, 토","이른 오전, 늦은 오후, 저녁",ENTJ
a1427,필라테스,주짓수,테니스,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a1428,크로스핏,스노보드,인라인스케이트,"화, 수, 목, 일","오후, 밤",INFP
a1429,수영,클라이밍,유도,"금, 일",오전,ENTP
a1430,크로스핏,마라톤,클라이밍,"월, 화, 수, 목, 금, 토, 일","이른 오전, 늦은 오후, 밤",ENTJ
a1431,크로스핏,등산,야구,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ISFP
a1432,태권도,풋살,크로스핏,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1433,러닝,배구,인라인스케이트,"월, 수, 목, 금, 토, 일","늦은 오후, 저녁",INFP
a1434,볼링,농구,배드민턴,"수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1435,배드민턴,요가,마라톤,"월, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a1436,골프/스크린골프,마라톤,클라이밍,"화, 수, 목, 금, 토, 일","이른 오전, 저녁",ENTJ
a1437,배드민턴,골프/스크린골프,풋살,"화, 수, 목","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1438,농구,보드,피구,토,"이른 오전, 늦은 오후",ISFJ
a1439,무에타이,족구,발야구,"월, 화, 금, 일","이른 오전, 오전, 저녁, 밤",ESFJ
a1440,복싱,유도,요가,"화, 금, 일","오전, 늦은 오후, 저녁",INFJ
a1441,러닝,볼링,요가,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 저녁, 밤",ISFJ
a1442,보드,야구,서핑,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 저녁, 밤",ESTP
a1443,축구,스쿼시,골프/스크린골프,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTJ
a1444,스노보드,인라인스케이트,피구,화,"이른 오전, 오전, 오후, 늦은 오후, 밤",ISFP
a1445,클라이밍,배드민턴,요가,"월, 화, 수, 목, 금, 토, 일",오후,ESTP
a1446,농구,클라이밍,러닝,"월, 화, 수, 금, 토","오전, 오후, 늦은 오후, 저녁, 밤",INTP
a1447,러닝,클라이밍,수영,"월, 화, 목, 일","이른 오전, 오전, 저녁, 밤",ESFP
a1448,헬스,축구,태권도,"월, 화, 수, 목, 금, 토, 일","오후, 저녁, 밤",ISFP
a1449,무에타이,피구,요가,화,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1450,인라인스케이트,발야구,주짓수,"화, 금, 일","이른 오전, 저녁",ESFP
a1451,골프/스크린골프,스키,필라테스,"토, 일","오전, 오후, 밤",ENTJ
a1452,피구,아이스스케이트,마라톤,"월, 수, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFP
a1453,아이스스케이트,요가,헬스,"화, 수, 금, 토","이른 오전, 오전, 늦은 오후, 저녁, 밤",INFJ
a1454,주짓수,유도,마라톤,"월, 화, 수, 목, 일","이른 오전, 오전, 저녁",ISFJ
a1455,헬스,배드민턴,스노보드,금,"오전, 늦은 오후, 저녁, 밤",INFP
a1456,볼링,테니스,농구,금,"오전, 늦은 오후, 밤",INTP
a1457,서핑,보드,농구,"월, 화, 목","이른 오전, 오전, 오후, 늦은 오후, 밤",ESTJ
a1458,스키,풋살,태권도,"월, 화, 목, 토, 일","늦은 오후, 저녁",INTJ
a1459,마라톤,등산,복싱,"월, 화, 목, 금, 토, 일","이른 오전, 오전, 늦은 오후, 밤",ISFJ
a1460,보드,골프/스크린골프,테니스,"월, 화, 수, 금, 토","이른 오전, 늦은 오후, 밤",ISTJ
a1461,탁구,태권도,주짓수,"월, 화, 수, 금, 토, 일",늦은 오후,ENFJ
a1462,볼링,스노보드,클라이밍,토,"이른 오전, 오후, 늦은 오후, 저녁",ESFP
a1463,필라테스,요가,복싱,일,"이른 오전, 오전",ESTP
a1464,태권도,러닝,발야구,"월, 화, 수, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFJ
a1465,사이클,축구,야구,"월, 화, 수, 목, 금, 토","오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a1466,풋살,골프/스크린골프,클라이밍,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a1467,인라인스케이트,서핑,크로스핏,일,밤,ENFJ
a1468,인라인스케이트,골프/스크린골프,농구,일,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFP
a1469,유도,러닝,복싱,"목, 토","이른 오전, 오전, 오후, 늦은 오후",INFP
a1470,러닝,복싱,피구,"수, 목, 금, 일",오전,ENFJ
a1471,테니스,사이클,스쿼시,"월, 화, 목, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a1472,스키,인라인스케이트,배드민턴,"월, 토",오후,ESTJ
a1473,복싱,스쿼시,야구,"화, 목, 금, 토","이른 오전, 밤",ENTP
a1474,인라인스케이트,풋살,클라이밍,"수, 목",오전,INTP
a1475,무에타이,복싱,인라인스케이트,"수, 금",이른 오전,ENTJ
a1476,주짓수,수영,배드민턴,"월, 화, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1477,서핑,축구,골프/스크린골프,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 늦은 오후",ENTP
a1478,태권도,배구,등산,"월, 화, 목, 금, 토","오전, 저녁",ENTP
a1479,수영,피구,농구,"월, 화, 수, 목, 금, 토, 일",오전,ESTP
a1480,마라톤,인라인스케이트,풋살,"월, 화, 목, 금, 토, 일","이른 오전, 오후, 저녁, 밤",ISTJ
a1481,등산,무에타이,피구,"화, 목",오후,ESTJ
a1482,크로스핏,아이스스케이트,인라인스케이트,"수, 목, 금","저녁, 밤",ISFJ
a1483,복싱,유도,아이스스케이트,"화, 수, 토","이른 오전, 오전, 늦은 오후, 저녁, 밤",INFP
a1484,스쿼시,태권도,복싱,"금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",INFP
a1485,보드,무에타이,마라톤,"화, 목, 토","오전, 늦은 오후, 저녁, 밤",ISFJ
a1486,스키,유도,요가,"월, 화, 수, 목, 금, 토, 일","오후, 저녁",ESFJ
a1487,족구,스노보드,필라테스,"월, 화, 수, 목, 금, 토, 일",오후,ESTJ
a1488,등산,서핑,복싱,"화, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1489,인라인스케이트,테니스,무에타이,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 밤",INFJ
a1490,족구,클라이밍,등산,"화, 수","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a1491,클라이밍,족구,태권도,"월, 목, 금, 토","이른 오전, 오전, 저녁, 밤",ENFJ
a1492,유도,농구,마라톤,"월, 화, 수, 목, 금, 토, 일","오전, 오후",ISFP
a1493,필라테스,야구,마라톤,일,"이른 오전, 오전, 오후, 늦은 오후, 저녁",ISTP
a1494,배구,필라테스,야구,월,"오전, 늦은 오후",ENFJ
a1495,크로스핏,스키,아이스스케이트,"월, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ENFJ
a1496,피구,탁구,볼링,"수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후",ISFJ
a1497,농구,마라톤,스키,"월, 화, 목","오후, 늦은 오후, 밤",ESFP
a1498,아이스스케이트,스쿼시,인라인스케이트,목,"이른 오전, 늦은 오후, 저녁",ENTJ
a1499,족구,서핑,축구,"월, 화, 목, 금, 일","이른 오전, 오전, 오후, 저녁, 밤",INFP
a1500,피구,골프/스크린골프,크로스핏,월,"이른 오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a1501,무에타이,농구,러닝,"화, 목, 금, 토",저녁,INFP
a1502,사이클,발야구,볼링,"월, 수, 목, 금, 토, 일",이른 오전,ESFP
a1503,러닝,주짓수,스쿼시,"월, 목, 금, 토","이른 오전, 오전, 오후",ISFP
a1504,복싱,아이스스케이트,헬스,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 늦은 오후, 밤",ESTJ
a1505,보드,아이스스케이트,클라이밍,"화, 수, 목, 토",늦은 오후,ESFJ
a1506,클라이밍,발야구,크로스핏,수,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a1507,헬스,수영,배드민턴,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a1508,스쿼시,농구,아이스스케이트,화,"이른 오전, 오후",INFJ
a1509,등산,러닝,스키,"월, 화, 수, 목, 금, 토","오전, 저녁",ENFJ
a1510,배구,발야구,풋살,"화, 수, 토","오전, 늦은 오후",ISFP
a1511,수영,족구,스키,"월, 화, 수, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ISFJ
a1512,필라테스,무에타이,보드,"월, 화, 토","오후, 늦은 오후, 저녁, 밤",ESTJ
a1513,피구,헬스,등산,"월, 화, 수, 목, 금, 토, 일",밤,ISFJ
a1514,헬스,무에타이,수영,"월, 화, 목, 토, 일",이른 오전,ENTP
a1515,피구,복싱,농구,"월, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",INFJ
a1516,발야구,서핑,배구,"목, 일","늦은 오후, 밤",ISFP
a1517,축구,스노보드,필라테스,"월, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a1518,주짓수,마라톤,발야구,"월, 화, 수, 토, 일","늦은 오후, 저녁",INTJ
a1519,크로스핏,배구,스노보드,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 늦은 오후, 저녁, 밤",ESTP
a1520,서핑,풋살,무에타이,"수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a1521,마라톤,배구,러닝,"월, 화, 수, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ISFJ
a1522,족구,태권도,스쿼시,"화, 수, 목, 토","이른 오전, 오전, 오후, 저녁",ENFP
a1523,발야구,러닝,배구,월,"이른 오전, 저녁, 밤",ISFP
a1524,아이스스케이트,탁구,볼링,"수, 일","이른 오전, 늦은 오후",ESFP
a1525,필라테스,마라톤,발야구,"월, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFP
a1526,인라인스케이트,등산,무에타이,"월, 화, 수, 목, 금, 토, 일","오후, 늦은 오후",ESTP
a1527,등산,볼링,배구,"월, 화, 목, 토","늦은 오후, 저녁",ESTJ
a1528,주짓수,테니스,서핑,"월, 화, 수, 목, 금, 토, 일","이른 오전, 밤",ENTJ
a1529,야구,배구,클라이밍,"수, 일","오전, 저녁",ENTP
a1530,축구,발야구,스키,"화, 수, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a1531,스키,요가,풋살,"화, 토",이른 오전,ENTP
a1532,태권도,스노보드,배드민턴,"수, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a1533,크로스핏,스쿼시,테니스,"월, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESTP
a1534,탁구,농구,클라이밍,"화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 밤",ESFP
a1535,발야구,보드,서핑,"화, 수, 목","저녁, 밤",INTJ
a1536,배드민턴,피구,사이클,"월, 화, 목","오전, 오후, 늦은 오후",INTP
a1537,발야구,족구,유도,"월, 화, 수, 목, 금, 토, 일",늦은 오후,INTP
a1538,스키,헬스,풋살,"월, 화, 수, 목, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a1539,배구,등산,배드민턴,목,"이른 오전, 오후",ENTJ
a1540,복싱,등산,필라테스,"월, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a1541,인라인스케이트,축구,아이스스케이트,"월, 화, 수, 목, 금, 토, 일","오전, 늦은 오후, 저녁",ESFP
a1542,아이스스케이트,사이클,보드,"월, 수, 목","오전, 늦은 오후",INTJ
a1543,요가,보드,무에타이,"화, 수, 목, 금, 일","이른 오전, 저녁, 밤",ENTP
a1544,주짓수,아이스스케이트,보드,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1545,야구,등산,주짓수,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a1546,수영,아이스스케이트,클라이밍,금,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a1547,수영,배구,족구,"화, 수, 목, 금, 토, 일",저녁,ISFP
a1548,테니스,농구,피구,"월, 화, 목, 금, 토, 일",늦은 오후,ESTJ
a1549,아이스스케이트,태권도,등산,일,"이른 오전, 오전, 늦은 오후, 저녁, 밤",ENTJ
a1550,탁구,발야구,테니스,"화, 목, 토",이른 오전,ISTJ
a1551,발야구,주짓수,요가,"월, 수, 일","오후, 늦은 오후, 저녁, 밤",ENFP
a1552,배구,수영,골프/스크린골프,"월, 수, 목, 금","이른 오전, 오전, 오후, 저녁, 밤",ISTJ
a1553,유도,발야구,풋살,"수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a1554,태권도,피구,아이스스케이트,"월, 수, 목, 금, 토","이른 오전, 오전, 늦은 오후, 저녁",INFP
a1555,마라톤,크로스핏,클라이밍,"토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a1556,주짓수,보드,스쿼시,"월, 화, 수, 목, 토, 일","오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a1557,탁구,농구,유도,"화, 목, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1558,탁구,스키,태권도,"월, 목","오전, 저녁",ISFJ
a1559,유도,축구,스쿼시,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a1560,서핑,축구,러닝,"화, 수, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a1561,러닝,축구,골프/스크린골프,"화, 수, 목, 금, 일","이른 오전, 오전, 늦은 오후, 밤",ESTJ
a1562,탁구,아이스스케이트,수영,금,"이른 오전, 오전, 오후",ISTJ
a1563,크로스핏,헬스,배드민턴,"화, 토","이른 오전, 오후, 저녁, 밤",INTJ
a1564,러닝,농구,마라톤,"월, 목, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a1565,클라이밍,서핑,축구,"수, 토","오후, 저녁",ENTP
a1566,스노보드,헬스,풋살,"월, 화, 토, 일","늦은 오후, 저녁",ISFP
a1567,축구,헬스,수영,"수, 일","오전, 늦은 오후, 저녁, 밤",ESFP
a1568,필라테스,배드민턴,스쿼시,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 저녁, 밤",ISTP
a1569,크로스핏,테니스,무에타이,"화, 수, 목, 일","오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a1570,보드,배구,풋살,"화, 금","오전, 오후, 늦은 오후, 저녁, 밤",INTP
a1571,배구,사이클,발야구,"월, 화, 목, 금, 일",밤,ENFP
a1572,헬스,스쿼시,피구,"월, 화, 수, 금","오전, 오후, 늦은 오후, 밤",ISFJ
a1573,족구,크로스핏,마라톤,"월, 수, 금, 토",이른 오전,ENTP
a1574,피구,스키,축구,토,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a1575,러닝,골프/스크린골프,야구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 저녁",ISFJ
a1576,스쿼시,보드,크로스핏,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a1577,주짓수,러닝,보드,"월, 화, 수, 목, 일","늦은 오후, 밤",INTP
a1578,테니스,주짓수,피구,"목, 금",오후,ISTJ
a1579,풋살,인라인스케이트,야구,"화, 수, 목, 일","이른 오전, 오전, 저녁",ISTJ
a1580,크로스핏,헬스,볼링,"수, 목, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1581,무에타이,아이스스케이트,마라톤,"월, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a1582,마라톤,족구,등산,"월, 화, 목, 금, 토, 일","오전, 오후",ISFP
a1583,헬스,러닝,스키,"월, 화, 목, 금, 토","이른 오전, 오후",ENTP
a1584,인라인스케이트,풋살,스쿼시,"월, 화, 수, 목, 금","오후, 늦은 오후, 저녁, 밤",ENFP
a1585,골프/스크린골프,농구,마라톤,"월, 화, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1586,등산,골프/스크린골프,사이클,"월, 화, 수, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1587,족구,농구,골프/스크린골프,"월, 화, 수, 금, 토, 일","저녁, 밤",ENTP
a1588,스키,서핑,족구,"월, 수, 금, 토, 일","오후, 저녁, 밤",INFJ
a1589,크로스핏,스키,러닝,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 저녁, 밤",ENFJ
a1590,복싱,태권도,발야구,"월, 화, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1591,풋살,인라인스케이트,보드,"화, 수","이른 오전, 오전, 오후, 늦은 오후, 저녁",INFP
a1592,등산,요가,골프/스크린골프,"월, 화, 금","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a1593,배드민턴,태권도,클라이밍,"화, 수, 목, 금, 토, 일","오전, 늦은 오후, 밤",ESTJ
a1594,탁구,피구,골프/스크린골프,"월, 화, 목, 토",늦은 오후,ESTJ
a1595,농구,보드,축구,"수, 일","이른 오전, 저녁",ENFP
a1596,농구,필라테스,축구,"화, 수, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a1597,태권도,탁구,피구,"금, 일","이른 오전, 오전, 오후, 저녁, 밤",INFP
a1598,야구,골프/스크린골프,스키,"월, 화, 수, 목, 금, 일","이른 오전, 오전, 저녁",ENFJ
a1599,인라인스케이트,족구,골프/스크린골프,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 저녁",ESFP
a1600,등산,보드,주짓수,"월, 수, 목","저녁, 밤",ENFJ
a1601,발야구,등산,무에타이,"수, 금, 토","오전, 늦은 오후, 저녁, 밤",ISTP
a1602,무에타이,사이클,피구,"화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 밤",ISTJ
a1603,보드,축구,필라테스,"월, 화, 목, 금, 토, 일","이른 오전, 오전, 오후, 저녁, 밤",ESTP
a1604,클라이밍,유도,골프/스크린골프,"월, 화, 수, 목, 금, 토, 일","오전, 오후, 늦은 오후, 밤",ESTJ
a1605,배드민턴,스노보드,유도,"화, 금, 일",오전,ISTP
a1606,피구,테니스,헬스,"수, 일","이른 오전, 오후, 저녁, 밤",ISTP
a1607,탁구,수영,피구,"화, 토","오후, 저녁",ENFP
a1608,배구,스노보드,스쿼시,"목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a1609,배구,스쿼시,배드민턴,"화, 수, 목, 금, 일","이른 오전, 오후",ISTJ
a1610,볼링,헬스,클라이밍,"월, 화, 토","오전, 오후",ENTJ
a1611,탁구,크로스핏,인라인스케이트,목,"오후, 늦은 오후",ENTP
a1612,서핑,요가,태권도,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 오후, 저녁, 밤",ESFP
a1613,보드,배구,크로스핏,"월, 수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a1614,아이스스케이트,수영,풋살,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a1615,서핑,골프/스크린골프,발야구,"화, 수, 금, 토, 일","오전, 늦은 오후",ENTP
